source,target
2957,3932
2682,3727
3747,4051
118,1326
350,666
778,847
2404,3490
241,1662
1602,4034
3782,4045
430,4567
2343,3480
1211,4149
1918,2284
1348,2168
2528,4428
1685,2985
369,3833
2076,4304
2804,3316
3153,3470
2912,4310
1114,3169
2757,2975
0,4875
174,1793
296,1490
2906,4761
1464,2235
3695,4921
1615,2633
481,2438
3442,4246
1198,1298
2242,2502
592,3474
593,4342
3458,4227
3299,3645
1250,2885
307,2029
895,4414
1970,3211
712,3475
89,2035
3449,3589
3167,4428
2893,3371
3528,3653
30,2394
776,4170
3513,4018
1138,1553
663,3246
1117,1201
3539,4421
662,1035
335,4841
151,819
2535,3784
842,3891
1265,4748
3046,4259
437,4071
907,2559
895,1273
1027,3644
1457,2703
639,1024
2330,4025
4023,4884
403,4194
802,4465
2746,2920
685,911
1218,1374
1459,2254
3341,4823
77,2223
2336,2527
1388,1556
221,1450
3391,3597
3367,4960
1075,2493
3513,4260
4220,4876
1085,4938
4428,4825
1577,3414
625,3196
1948,3061
2763,2981
1901,3245
882,3266
3478,4424
560,1037
1730,2838
627,798
441,1574
2041,2996
1356,2139
33,59
320,3270
891,4254
342,3029
3587,4596
646,4194
381,2691
2731,4611
731,2023
373,3281
63,1106
3509,3629
83,4202
883,4780
2870,4396
2987,2995
2734,4801
2665,2715
2181,4817
4937,4944
2643,4619
334,522
3290,4201
2297,3982
117,1985
46,1058
784,987
75,2513
1640,1911
1249,2255
1480,2676
282,3220
967,3323
1553,3420
1761,3598
856,1277
2857,3043
1083,4437
2277,2431
147,551
3355,4451
1082,2788
3425,3729
364,2471
928,4270
1831,3778
2968,3224
339,3875
3398,4794
581,3674
1625,2892
27,1839
3607,4379
1596,1696
1879,3711
28,1246
62,2291
242,3161
2448,4127
736,4221
1286,2150
389,3854
3761,4967
521,3744
2899,3245
153,1133
1173,1226
1386,2502
4237,4667
1109,3685
1885,1920
3481,3866
2777,4982
3761,3920
103,4170
722,4673
674,3464
2112,4070
312,2294
1277,4437
4229,4439
695,4984
3577,4513
1144,2861
1803,3729
1538,4212
3511,3930
1458,2499
658,1655
3161,4800
3311,3347
1635,3098
243,3362
2027,4605
3090,4102
187,3238
228,1024
345,2363
2406,4409
88,4922
2108,2729
410,4707
3526,4174
1468,1645
239,2839
941,2128
1450,2234
548,3594
4390,4922
656,1178
90,2487
398,2603
967,4746
270,1142
289,3370
2140,3620
1190,4266
2754,3779
3738,4215
2888,3779
252,3488
1158,4987
2579,4192
192,4871
1570,3211
3232,3296
2227,3215
4300,4332
2151,2439
222,2269
58,855
1448,2696
2107,4318
1169,4035
419,2783
1095,2837
50,4643
938,3119
2397,4831
167,3013
1490,3632
1187,3823
183,4943
3385,3659
2688,4485
1145,1382
2,4602
1289,2824
922,3525
1120,3769
4258,4981
3227,3716
419,2904
2313,4544
262,4943
2070,2342
2660,3376
590,3954
211,3140
786,1156
4113,4748
815,1857
2532,4093
1838,4436
732,4074
508,4595
470,4303
859,1900
802,1137
7,4838
1082,1420
2680,3439
302,3672
1343,3181
597,853
2238,4262
1147,4932
3236,4596
1639,3179
111,1862
773,4233
1334,4529
3362,4412
2213,3451
1626,1668
3241,3893
1849,4157
1636,1834
502,1639
813,1272
988,4013
1475,4360
2104,2582
2978,3375
3637,4768
3852,3902
1899,3641
4717,4875
524,4552
1088,4594
596,4657
4393,4751
289,2928
468,981
2763,2928
2852,3680
510,1621
1367,2733
787,2158
3588,4731
257,1175
1695,4750
1029,4135
838,3372
4562,4708
1206,3539
1170,3845
1354,4191
2379,2413
3757,4954
1817,2646
248,3277
1060,4424
465,831
29,3913
1980,4101
2369,3122
2973,4091
34,4028
4705,4878
729,877
715,942
4295,4714
742,816
2996,4977
551,2039
2990,4674
4058,4249
2912,4983
3373,4146
1009,4314
2741,2886
4439,4880
821,2802
3745,4957
3834,4477
1735,3371
1907,2431
1206,3781
2555,3635
709,2746
3484,4098
2030,4753
310,3000
538,878
421,2279
3253,3448
2573,3689
137,4506
1759,3435
212,3108
1385,4951
3716,4377
3875,4370
262,4622
895,4269
752,1517
1436,2149
1198,3260
4498,4534
1578,4484
1024,2878
129,3231
946,3453
53,2418
3996,4781
739,1928
1804,2023
3120,3161
1031,1053
943,2926
3554,4850
476,2228
2422,4287
82,611
400,3401
1649,3317
3180,4868
105,3224
3476,3698
3209,3354
764,4617
4203,4212
2104,3897
2257,2907
264,4708
2337,2378
272,3108
2127,2568
2099,4721
1722,4963
4208,4263
206,2488
2503,3084
522,2236
250,2531
4369,4625
1741,4195
3716,4740
39,2496
1245,2567
1945,3436
2210,4902
2050,4950
4276,4848
501,2298
716,4172
2583,3723
1877,1989
2283,3202
2551,4414
3107,4403
901,3171
20,3651
975,1888
1921,4018
2685,2953
1587,4667
1315,1993
477,628
3159,4004
2161,2687
683,4934
3188,4476
3124,4986
585,1595
426,2999
1873,3159
2654,4956
1095,4060
1516,4090
97,1282
3771,4689
1839,2528
3969,4933
4280,4795
2683,3378
42,2780
135,756
895,4645
3309,3840
377,518
1538,4751
3589,3894
4664,4677
1577,4450
1214,2183
1174,3279
3913,4220
83,3720
1650,2750
3334,4772
4098,4939
519,2035
1355,2307
2208,4209
1858,4096
4122,4515
2501,4956
221,3546
434,4593
506,2446
208,2789
2269,2354
125,2791
1041,1972
2042,4792
1734,4410
841,1389
3083,4264
1405,3188
3442,4611
983,1738
3304,4906
403,1163
1053,3231
52,4612
84,4830
972,3306
1060,3190
14,1876
3116,3394
2374,4218
1665,3529
622,3947
2200,2641
2802,2975
467,4073
2222,4615
204,1219
2740,4312
2325,3804
3897,4373
514,3367
2847,3620
27,768
3053,3725
644,2164
1296,2090
945,1109
1423,1902
2400,3574
2118,4413
2209,4797
132,4204
2933,3808
2986,3671
730,2847
1812,4572
2958,3572
1299,4761
1316,4930
390,3452
63,1108
3087,4396
611,2108
3601,4617
110,1597
514,4427
1331,4649
2370,3294
2103,2950
628,2691
1646,4926
2630,3110
363,4379
1571,2271
2844,3564
4081,4143
1569,3430
433,3391
500,2398
257,425
2738,3582
85,3876
2142,4231
1044,4484
3423,4853
200,3045
1578,3600
4091,4723
4124,4671
3115,3919
1551,2679
541,4277
472,2457
1002,1225
181,1490
881,3150
2082,2086
2106,2443
3735,4566
2957,3518
1472,2800
825,1003
4873,4880
2375,4819
353,4162
2681,4108
21,1474
2667,4173
876,1988
313,2814
406,790
356,1198
4012,4551
1696,3484
2599,4941
870,1419
176,3748
2287,3888
1485,4203
2675,2721
3545,4792
1031,1229
293,4003
1621,4212
466,3931
1329,4040
942,1416
2996,4240
2724,3781
1774,2212
461,4755
1443,4327
2692,2782
3578,4861
768,4683
4510,4841
3235,3704
248,2661
3804,3861
1669,3852
1643,2631
627,4680
2669,4232
1700,2155
2701,4184
457,3185
672,3110
3931,4346
1066,4232
2678,4954
431,1735
138,2422
2256,4736
377,2667
592,2592
198,746
490,4530
3310,4413
1715,3860
1018,4686
4264,4906
3746,3748
4410,4960
2349,4900
1251,4399
657,3889
2608,4077
206,1738
2621,4541
372,2710
3691,4226
491,1907
284,4583
2923,4354
368,3005
1975,3383
1307,4910
1488,2770
543,1545
3043,4944
82,921
2564,4421
362,1204
331,3611
1893,3987
1607,3630
342,2952
1944,2986
1228,4802
1056,4281
3179,4953
1694,2057
1088,4233
1172,3409
267,1088
501,2487
2378,2460
1115,2646
492,3421
1650,1758
712,1438
173,4836
622,2484
1074,3251
200,280
2550,2917
1299,1420
2412,4444
3496,4781
2262,3682
1001,4466
2632,4676
357,1920
816,1680
1401,4585
1597,4231
2048,2706
219,1461
2553,3336
894,4754
2620,4329
3322,4601
999,4770
2327,2764
3547,4719
407,465
1642,4876
1628,2763
2017,2575
1660,3240
1900,4390
2270,3169
269,4143
2387,4508
2621,4675
587,4718
2996,3798
162,1048
131,1469
905,3307
367,2500
2665,3698
3738,3883
519,1285
2690,3728
2698,3323
396,4369
2003,2532
1937,2178
280,4194
2398,4522
725,4544
3860,4253
3381,3501
2285,4581
1091,4372
817,3086
2071,3346
4342,4936
1627,4352
1157,1434
460,4246
1889,2780
2326,3572
1693,3659
494,3335
2448,2774
1854,2301
842,3264
2927,4206
2462,3352
4062,4774
2823,3331
3716,4366
1157,1555
2697,4912
1312,3149
1346,4194
859,4601
1005,1686
2326,3693
1889,2672
3148,4030
1749,4584
920,2810
937,2979
1859,4715
3290,4379
2753,4174
2463,2880
3058,3992
905,2394
509,2394
2080,2361
2109,3062
638,2050
1694,2325
2905,3935
3211,4207
2237,3247
1820,2141
342,2402
1653,3950
918,2040
4254,4957
1009,1404
501,2166
1812,3714
1859,3560
1874,4363
1712,2315
1571,2339
253,603
669,1484
53,1252
2841,4529
2120,2783
186,3996
2937,4991
869,4026
991,2703
280,3631
2790,3517
3423,4921
2576,2770
1709,2690
4002,4039
2109,3304
137,4979
142,2879
830,4448
16,30
846,4163
1331,3912
1690,4259
1234,3750
733,1253
2379,2791
1252,4558
1233,2064
708,3411
563,778
4102,4283
916,3525
1382,2049
3684,4938
1497,4739
79,2836
3303,3526
249,3476
206,4597
261,2318
1885,2340
109,2944
393,488
4047,4963
2268,3835
418,3699
1741,4318
2938,3778
1216,3184
3953,4281
1064,3810
4285,4791
1310,3048
1449,4146
2411,4786
1905,4160
1896,4606
3539,4412
1359,2940
2613,3200
259,4056
863,4988
101,3204
3671,4339
1761,1937
6,3381
1822,3344
2758,2800
528,1965
1748,3166
1419,2173
655,3238
3456,3596
1028,4237
1487,4788
3359,3663
3333,4465
3421,4312
2,3612
571,1554
865,1772
490,2383
1331,3228
1195,1381
4177,4820
3092,4487
1239,3410
711,810
64,1228
554,1092
695,2263
1388,4930
4182,4346
2325,3793
83,2904
3820,4933
876,2540
1220,2350
1631,3641
645,1624
2229,4270
207,3613
1012,4306
3885,4244
2039,4109
1392,4527
915,2653
1765,2823
39,4968
1453,3231
194,412
2000,3629
3104,4618
609,4303
891,3198
1710,4055
2584,2633
326,3951
1695,4686
286,351
1555,3363
2076,2577
3640,4305
2475,2582
947,3251
4145,4706
1791,3347
1502,3244
2551,2806
1118,2086
192,874
228,4732
601,4011
288,1336
730,3667
1253,1493
3973,4370
3087,4277
2366,4746
13,4255
1789,3422
1014,4594
909,3080
4935,4983
3058,4744
3689,3793
2889,3740
346,1691
769,4763
1280,2498
850,3439
2534,3512
368,1221
2914,4965
1409,2908
182,765
2315,3882
1255,2441
527,3163
666,4261
759,2274
1051,4597
1871,4107
980,1455
3402,4904
498,3401
1807,4351
1339,2031
1630,2732
2400,4865
564,3203
836,1410
2525,3584
233,3103
577,3401
3787,4193
3023,3043
2443,2468
24,714
1199,2667
454,2513
888,3034
1357,4007
4487,4604
841,2693
3332,4552
598,4921
1255,1515
2404,4462
1055,4608
138,3216
248,1361
96,2990
2011,3484
2938,3349
3991,4373
1386,3432
99,1009
290,1543
747,3445
3526,4044
1289,3499
3209,4337
1268,2393
165,2531
1409,2103
1524,2090
2964,3523
4619,4881
2637,3128
2470,4937
646,4790
610,703
369,1772
429,1823
1545,2149
1163,2047
3124,4909
4258,4609
815,4747
786,1831
1410,1924
2888,3649
2062,2375
16,1361
1482,1800
532,4166
3749,3914
1077,3966
1825,3600
1992,4531
3308,4208
2632,2905
2289,4229
4111,4266
2385,2476
2344,4424
320,4926
1782,3903
3141,4216
3277,3811
1952,4314
3098,3580
763,2463
26,1675
1235,4673
132,4582
550,2355
3010,4635
3089,4928
517,1949
305,2524
2251,3600
4278,4564
515,3300
470,1837
265,3125
1612,4367
1686,2101
1488,1591
1171,1655
1976,4792
1611,3913
3235,3706
771,1950
3727,4397
470,561
2257,4253
2780,4294
338,2822
173,4475
3786,4223
1017,4571
2478,2680
2087,2566
3413,4651
1226,4452
1628,3678
2048,2574
2311,3442
320,2135
363,4757
2753,3558
2357,3558
1111,3159
2104,3378
2563,3663
691,4522
1011,1760
1959,4488
3960,4002
305,4752
2817,4253
2634,3085
3260,3776
1154,2482
1102,2063
1613,2767
1580,2590
403,4011
380,2307
1939,3691
222,1455
277,3377
1347,1601
918,3639
4465,4753
294,3960
4382,4755
2869,4241
672,1139
3361,4474
2502,4484
3023,3661
392,3714
2462,3099
478,1273
522,4992
1971,3801
3669,3772
3440,3949
1281,3583
2378,3630
4028,4644
122,2577
2417,2575
65,2043
663,1440
417,4188
4549,4989
531,4933
2188,2688
1959,2636
980,2315
420,2621
2209,2747
2085,4172
724,1800
2191,3107
646,2146
998,3766
2777,4436
3644,4250
2512,3687
1098,1260
2491,2581
454,929
758,3784
2284,2288
2394,4863
1365,4233
1413,3486
623,1115
1796,2470
232,1230
804,2853
3035,3095
251,691
1022,1800
4005,4350
1629,3232
3179,4271
3311,4198
78,3917
1375,4776
661,3972
1032,4410
540,1467
2546,3577
2971,4278
2057,4581
1465,4706
1174,4759
197,2296
157,3163
1585,3310
1095,1231
931,2557
643,3551
3422,4150
1608,4462
493,4546
2590,3768
3367,3396
177,3751
2969,3801
445,4734
2038,4460
1192,1285
581,1397
3597,3858
2047,4014
3101,3691
697,4955
3288,3517
2821,4576
1673,4712
1563,2854
1640,4535
1993,3670
279,1934
1394,1621
805,3212
2713,3996
2319,2608
870,3341
947,3790
582,4860
649,3867
3309,4515
4764,4765
554,4798
3004,3650
1149,1975
3086,4214
1131,2564
341,2933
487,4973
2446,4756
3222,3994
2327,4310
3431,4104
3300,4816
1682,2330
1069,3793
2473,3317
331,4352
2225,3252
1712,4653
711,1604
85,913
325,2063
941,2295
397,2168
2687,3017
4435,4603
961,1981
1792,4124
3657,4272
794,821
851,1355
1370,1920
346,2122
2379,4069
990,1406
66,1021
2824,4190
1888,2556
4054,4618
451,603
704,2769
346,1075
468,4973
2636,2678
561,734
933,2592
3030,4295
199,3765
760,4098
2568,3712
1207,3326
1962,3902
3151,3538
1485,2516
3739,4462
103,4471
206,1674
2883,3723
6,337
1119,3627
2860,4005
931,4101
936,2230
827,3455
1080,1191
2397,3951
2015,3620
693,2179
2835,3130
686,3186
2974,3962
663,3468
1750,3322
129,4995
291,1381
218,4020
383,4353
123,4951
1265,2755
1535,4336
1410,4570
1127,1774
96,2724
1450,2656
822,909
455,3825
2463,4547
266,691
192,2957
1846,1875
1939,2820
1314,2768
390,2383
1723,2707
4173,4528
2836,3782
2387,2458
3529,4463
353,4716
608,3545
2545,3044
1060,2134
213,4184
812,2786
1476,1783
521,2085
438,4531
1158,3194
1749,3110
2573,4311
3184,4199
591,2558
2559,4147
3732,3775
3241,4181
230,4767
848,1433
2239,4142
207,4783
2096,4093
742,3895
2343,3970
1137,4653
177,4382
462,2794
419,4144
4075,4528
715,759
1543,4294
473,2394
137,230
1921,3459
1799,2301
1821,2060
3350,4208
924,3498
3933,4300
399,4845
1187,2151
590,4147
354,1167
1875,2296
2699,4921
2040,3824
715,880
2977,4902
3297,4089
2060,3244
866,1049
807,3852
2142,3054
1419,2659
345,3269
2051,4858
2455,2467
3318,3330
1482,1668
186,2872
1588,3555
1175,1925
3296,4739
3769,4205
2124,4289
1589,2962
2488,4980
556,1395
2763,3229
1765,4127
2919,3217
2551,2821
1887,3824
1653,3657
1814,4477
1888,2248
2072,2786
267,2689
1015,4538
107,2471
3634,4919
480,3736
2556,4104
3342,4747
2719,3573
1406,4130
2590,2668
2834,3523
1762,4997
812,3391
2474,2722
657,1302
2931,4395
489,3152
606,4491
2244,3428
427,2008
1941,3427
3866,4609
3503,4557
2092,3825
2968,3230
81,3357
2130,2131
471,2051
3673,4739
180,3336
618,2744
1148,1512
704,1764
3761,3805
1536,4546
1782,3784
1018,1402
1298,1456
2136,4541
36,2244
1392,2811
4130,4547
768,3627
64,1030
370,4520
2658,3310
2704,4180
1336,4084
1660,4144
2243,4236
2140,2566
612,3235
2025,4013
1970,4077
3441,4860
3159,3713
1297,3045
461,2544
1116,4165
1056,1936
3287,4393
787,2943
546,3820
1002,2639
2060,3970
1991,4136
3646,4740
888,3520
1127,1587
681,1241
4246,4964
4296,4327
1605,2114
120,3419
1639,3159
1238,4801
2444,3852
1205,2409
704,4113
769,1061
1538,3521
2708,3144
770,1434
2659,2730
2879,4194
164,1624
1320,3335
190,630
114,1803
129,2835
1342,3582
2692,4304
741,1901
1983,2861
503,4473
854,1778
264,1747
2738,4191
4391,4685
251,3471
8,1498
1398,3110
1396,4461
417,1962
97,4724
2244,3804
384,1785
427,2384
4406,4441
1190,3575
421,2606
2198,2870
2444,4094
2481,4656
2605,4951
4391,4577
1161,4042
1612,4503
996,3480
1135,4578
710,1662
68,4373
1047,4465
2698,4132
1819,2995
1865,3111
1256,3821
1235,2944
2523,4508
3987,4349
73,1226
3204,3674
1719,4979
666,3955
4831,4970
204,3372
2222,2567
670,2613
2554,2811
2209,3796
834,4707
1402,1781
292,2209
161,1460
2831,4782
713,2202
2860,3497
413,3667
2801,4610
1424,4923
3275,3446
4288,4583
3020,4388
2072,3417
1464,3009
1335,3124
2307,4223
2061,2770
89,2459
772,3721
2515,2940
1637,2708
114,3455
4245,4886
981,1091
2738,3628
2511,4403
453,2103
3259,4791
998,3660
327,1469
516,4374
1065,1435
3766,3841
2257,2537
2792,3864
438,519
1434,1975
3185,3795
107,2405
425,994
2042,4046
638,4256
504,2041
1410,4772
2275,3759
2523,3595
2662,4922
1463,4369
888,4138
1540,1849
1906,3892
3435,4091
3710,3801
1635,1857
3844,4784
2906,4501
1234,3728
867,3971
1286,3366
756,2154
1298,2208
1869,3192
174,4916
358,1061
1094,4364
1686,4010
2761,2807
1682,2319
990,3489
1071,4380
2308,3010
1895,3366
429,712
2299,3944
470,4685
1562,2668
2641,2661
1987,4123
3360,4563
970,4742
438,3915
82,4805
2279,3477
1188,4901
3418,3521
28,3522
155,594
351,4441
833,2229
241,368
979,3744
1027,3263
461,4572
1085,4436
634,2514
629,4156
2387,4178
1055,3739
3512,4324
608,835
611,2530
781,3207
800,3220
2682,2783
528,546
218,3538
4025,4320
1661,2502
274,4867
1590,1804
347,4857
1770,2674
1410,4088
3295,3922
1272,2168
974,4689
3360,4805
944,4554
1259,1411
746,2058
393,2465
436,3064
3452,4808
1155,2751
3419,4631
2495,4246
4479,4611
3233,3946
10,1909
2076,4299
2224,4951
3065,3581
1938,4594
809,1067
2188,2261
834,2063
1002,1876
527,4535
3971,4033
3797,3880
1722,1936
2651,4651
407,1437
417,1896
1155,1825
919,3046
2285,4264
800,1368
2149,2454
232,4065
2835,4179
2295,2508
944,4796
958,1725
1520,1694
1613,3871
1912,2218
675,1373
709,4404
4446,4447
1700,4550
348,2964
1853,2806
2076,4312
4643,4732
144,690
3106,3366
2638,4015
1029,2773
623,2085
17,4527
1915,4623
3245,4464
3116,4313
2111,4269
316,4594
889,2012
2005,4782
78,3719
1697,2414
1881,4975
95,3134
2531,4828
3933,4986
917,3242
1252,1771
3091,4670
1576,3292
2080,3091
1094,1828
2097,4492
20,3670
3289,4362
727,4286
3390,4414
1377,3348
341,4479
2053,2170
1292,2486
2474,3395
3284,4661
163,1211
3709,3901
2174,3628
2791,4499
3799,4060
3570,4008
516,3958
426,3247
1639,3240
2967,4432
1482,3522
1031,2832
202,3273
217,629
2765,4254
657,4311
700,2732
1736,2126
1433,2354
571,632
753,4544
254,2911
173,3969
882,4429
429,3666
475,2321
1492,4883
1454,2376
1760,3651
3680,4489
3347,3791
3638,4263
863,4308
2745,4625
1673,3359
577,4439
3333,4832
88,1279
490,1703
414,3142
3633,4427
1778,2715
250,1169
71,2924
3694,3848
1827,1853
18,2768
821,877
3198,4620
1553,4704
846,1873
2950,4518
1064,1278
302,726
3512,4487
1382,1853
1153,4770
2925,4690
2600,2944
280,4845
454,4732
1027,2150
41,4334
2455,3529
1109,1694
2776,4338
2237,3535
688,2869
2238,2713
543,4437
1245,4480
4285,4595
104,1357
3295,3627
106,3123
613,4617
355,1878
73,731
4154,4785
1614,4202
2390,4423
215,3295
206,1260
312,4396
1026,2985
570,4920
1229,1358
64,2079
1732,3147
2688,4467
222,4358
951,3979
1383,4161
182,1024
3977,4455
2103,4487
3049,4631
1524,2336
2501,2547
1584,3104
1537,3029
1499,4723
3004,4070
3415,3641
1636,4728
1806,2399
460,2816
522,1479
240,332
3058,4535
17,4461
1435,1934
473,799
113,493
858,2596
1653,3096
851,3869
4235,4319
2836,4873
701,4864
548,1616
3882,4689
2805,3079
1074,3123
3928,4805
936,1240
2928,3415
1839,2468
1455,1539
1372,3756
1747,3633
381,2149
1586,4439
1999,3854
2047,4568
2480,3898
443,2246
2977,4704
453,2668
986,3168
3085,3483
1306,4570
1770,2984
3714,3950
656,2475
1339,1714
889,4403
1515,3633
4037,4051
3445,4176
267,4585
1384,4116
678,921
79,2090
2417,2687
533,2260
1801,4404
605,3597
123,4311
1823,4688
2666,3916
3433,3829
391,2850
64,4670
1146,1965
1863,3040
894,4639
2284,4494
295,4310
2879,3391
637,3256
4391,4929
117,746
740,3906
2190,4566
2305,4553
499,1336
139,2979
1665,3698
311,1285
770,4014
433,3197
1603,4806
1216,3606
3629,3825
2843,4902
2643,4548
3025,4613
888,1791
592,2961
1905,4353
234,1038
3680,4544
1825,4101
2486,4335
2547,3039
138,1973
1434,1735
2091,4974
1855,3714
2025,4391
339,3454
2171,4445
1106,4121
1708,4455
3597,3728
2783,2986
1637,3757
976,2025
1518,2079
2889,3907
2693,4032
1505,2783
2052,3181
130,284
445,1342
794,1496
2146,4802
2268,4499
2576,4615
138,1865
2840,3678
2699,3702
472,2384
1303,2312
152,4917
2455,4739
974,1053
4659,4878
1787,3822
2504,2645
935,3313
2342,4569
322,4547
714,1099
4198,4897
836,4731
275,2220
318,2856
979,2336
719,3688
2482,3825
3433,4313
40,2582
2796,4924
786,4092
3439,3798
1051,3380
266,1353
722,4373
1537,3768
3636,3854
126,2770
401,760
2569,3420
1951,4539
2849,3703
2253,4352
2480,3348
1286,3139
3524,4552
1103,4186
540,4746
880,3094
1205,3150
2347,4926
3737,4781
2662,3769
1178,3727
4218,4596
3975,4838
2918,4634
2861,4100
3945,4437
3150,3937
1157,4018
525,1297
124,2185
1602,1924
3503,4506
1901,2745
2762,4471
3261,3926
1117,4326
525,2465
398,2424
2686,3429
1416,2444
103,2247
1748,2917
2405,3187
3747,4048
75,724
1062,4804
1141,3636
368,717
1034,3281
421,4744
1756,3680
443,4274
2669,4401
2638,4822
372,1361
4405,4435
1418,3392
3262,4915
525,2357
2228,2443
550,1367
2642,2726
3062,4066
105,199
315,1729
3818,3820
1848,3390
485,2177
1601,2695
3294,4345
285,2789
1914,4912
699,4055
1346,1422
3433,4689
143,3608
1629,3962
1008,3349
2128,4612
3420,3932
416,1259
1016,2944
245,2838
2098,4440
1375,3291
1361,4147
227,3952
1772,4684
774,2135
1020,1373
3227,4934
3954,3987
377,3667
1075,2477
502,2615
2131,4967
1575,2800
935,1945
2733,3086
522,1547
1248,4391
465,747
263,3767
1827,2526
2264,3318
170,1324
1753,4563
1371,4461
1665,4679
1467,3940
2179,4900
973,1190
16,628
1585,1946
2156,4916
1829,4558
733,4884
4336,4698
4014,4647
958,3016
1350,2308
763,4992
1415,4918
2385,3958
2091,3511
1251,3763
81,3911
717,3829
4103,4352
106,3675
2427,4857
197,1053
1850,3799
563,3362
578,1684
4504,4632
760,3418
1515,2762
2155,3388
2721,4028
1537,4507
2160,3466
711,4428
3063,4960
1550,4180
662,3489
731,3885
2269,3638
309,1681
1453,2298
2750,3682
3904,4758
1659,2137
597,4299
972,1207
1280,3309
392,2618
1493,4585
1371,1441
1195,4891
2468,3969
57,4025
1332,2947
1392,1500
316,758
1522,4993
3234,3916
2915,4136
334,1566
1702,3648
2839,3094
905,2321
203,2803
1691,3001
473,4384
3905,4057
4657,4887
2776,4206
1081,3715
1229,4367
4756,4866
348,2632
1504,4343
308,3270
2689,4503
1156,2842
1598,3712
672,4715
166,1874
4006,4782
852,3599
141,3507
260,3458
2947,4209
3914,4964
1916,3469
1245,3301
801,3553
166,3271
1656,4067
2968,4268
2004,4750
951,3726
10,1482
1030,4544
1080,1921
2897,3341
3091,4109
162,2519
2638,3346
2163,2299
993,2676
2653,3883
1345,2835
270,1823
4452,4697
2788,3290
730,2976
1771,2714
1074,4735
203,4213
602,3730
122,4288
3355,4569
366,2699
2857,4558
1539,2327
1678,4886
2165,3247
3856,4033
1843,4953
2027,3542
1490,3603
1113,3616
2362,3303
1725,2194
555,4557
1749,2551
445,2699
2435,4047
4737,4950
2767,4520
871,4793
2667,3121
561,1827
3850,4898
2995,4118
130,594
3559,4456
2941,3360
1499,3315
107,610
179,2930
1337,4448
1927,2264
3534,3874
41,2471
1987,2086
2401,3123
2831,4168
1133,2174
706,2632
95,2707
1554,2204
3063,3242
2796,3127
2013,4704
812,3516
997,2515
1525,2634
3419,3520
2092,3950
1161,4609
2615,3725
1192,1707
261,4581
502,1489
3827,4742
2196,3778
2437,2672
919,4029
1677,2395
1050,3694
881,4676
308,2828
184,3287
628,4230
495,4640
4292,4734
1329,4277
305,544
444,2608
1544,2926
1814,2521
1803,2103
2183,4310
1918,4793
423,1209
2773,3129
4419,4630
286,2372
1029,1433
227,4946
2935,4588
3711,4580
2294,3508
3519,3592
2794,4585
2672,2673
793,4576
232,2028
2625,4547
462,2719
1964,4801
1811,2344
365,4772
2188,3499
975,3011
2685,4305
1661,1996
150,1851
470,1038
821,2544
1129,2660
1295,3861
189,3499
1510,4752
1028,3251
1203,2057
2379,4383
2188,3620
557,4834
101,124
1260,1544
3395,3539
3526,4776
1877,4630
774,2324
806,2542
3600,4173
1219,2711
2545,4271
3493,3781
2345,3688
2980,3970
31,3448
996,3834
2952,4137
1073,1839
1324,3407
1964,3996
3235,4425
509,979
416,751
1297,2486
2035,3647
1486,2651
1701,4296
798,853
207,1809
658,4485
214,2522
2072,4697
2956,3963
943,2668
1249,4172
3420,4363
3141,4948
1675,2294
3590,4774
219,2048
995,2269
448,3857
1300,4073
1935,2369
3743,3969
1893,2372
2751,4618
2736,3586
1519,1902
55,4047
1175,2092
2959,3106
1095,1574
3760,4552
976,2148
1100,3675
1456,3539
1261,4761
1770,4638
2546,4859
2121,3175
736,2166
536,3044
4744,4924
1506,4299
2822,2993
1201,1448
1292,2798
48,2997
1210,4422
2464,4682
1170,3037
1187,2452
4057,4667
3638,4683
1332,2089
1256,1276
2644,4505
3948,4845
1274,4299
1914,2673
1644,2849
1188,2569
2313,2944
1287,1757
1151,2916
1158,1643
2290,2960
2128,4359
1462,4535
946,1235
2150,4643
1520,2261
2442,3997
608,947
1437,2492
2655,2829
1261,3727
4174,4555
535,1637
836,2760
459,824
1670,2434
904,3160
859,3912
766,4916
2461,2963
3092,3998
1858,2899
1545,2439
1743,2683
1788,1931
7,434
1586,4951
350,773
1464,2450
146,2700
543,3568
2033,4593
978,1015
3672,4694
1053,4838
1177,4379
2137,2435
3135,3294
1980,4474
1665,3379
3702,4802
228,3412
2425,2609
2657,3898
2791,4127
1767,2380
1022,3458
1225,2060
272,1011
2522,3710
574,787
4264,4727
2347,4352
726,3810
1127,4908
2030,2201
3367,4704
600,3176
3332,3929
180,375
1525,4917
381,2085
869,1122
1228,3913
1999,3790
404,1251
48,1387
3148,4522
925,1660
3767,4271
3318,4933
873,1995
615,3420
3211,4578
570,3943
950,1424
2333,4309
573,3423
156,2088
937,2653
3177,4176
977,4452
151,926
2938,4833
3399,3996
1348,4624
1453,1937
415,4419
1235,1714
719,3369
2303,3504
381,2556
683,2140
1660,2122
961,2350
1682,4096
4254,4631
1551,3347
3380,3609
4171,4862
1813,4027
2324,4502
913,1784
1159,4994
405,1085
1752,4276
879,1907
323,3904
3322,4772
462,4773
1312,2957
1642,4818
4276,4282
3123,4074
3921,4054
1870,4682
2505,3732
239,2220
1290,4632
120,579
2150,3275
544,4253
721,2903
52,1347
2450,4210
4310,4805
497,4178
174,2276
1488,3075
223,4612
161,3734
